Product_Category,Product_Price,Order_Quantity,Return_Reason,User_Age,User_Gender,Payment_Method,Shipping_Method,Discount_Applied,Return_Flag_fixed,Days_to_Return_filled2,Total_Order_Value,Order_Year,Order_Month,Order_Weekday,User_Location_Num
4,-0.13416676228985375,-1.4260827833336411,2,1.6200540770193697,0,1,0,-1.5193658008094235,0,-0.7125542563113944,-0.8848915572345162,2024,1,0,9
0,1.5576413860539229,-0.0043363266927547,0,1.3588077029787538,1,0,0,0.9383930944170279,1,0.6673648060099955,1.1067307051759694,2024,7,1,20
0,-1.0429222230748776,-1.4260827833336411,1,-1.1883444439172517,0,1,1,-0.4304323979385539,1,-0.2950997500629067,-1.1019114593387973,2023,8,0,78
2,-0.15432399986734038,1.4174101299481316,2,-1.7108371919984837,1,2,2,1.1785989921091318,0,-0.7125542563113944,0.6501598760108007,2023,1,4,74
1,1.4348082195661134,0.7065369016276886,0,-1.2536560374274057,0,0,2,-0.7841268791779412,1,0.09336485991832492,1.7831963150007133,2023,1,6,93
1,-0.2416720293697825,-1.4260827833336411,2,-0.33929372828524995,0,3,0,-0.08648540240261418,0,-0.7125542563113944,-0.910564891309699,2024,5,4,68
2,0.9893192710220073,-0.0043363266927547,2,-1.5802140049781757,1,0,2,0.9300381066712158,0,-0.7125542563113944,0.6995676725773642,2024,1,6,59
2,0.2465810586182279,1.4174101299481316,2,-0.8617864763664819,0,1,1,-0.21041772063216338,0,-0.7125542563113944,1.1288605842876507,2023,10,5,77
4,-1.5597313976309937,0.7065369016276886,2,0.7056917678772138,1,1,2,-0.7806456342838528,0,-0.7125542563113944,-1.0773078475167468,2023,10,1,82
1,-1.5733795272407505,1.4174101299481316,1,1.6200540770193697,0,2,1,0.8987069026244194,1,1.6878091546174099,-1.044263458541072,2024,10,5,32
4,-0.5823153463476561,-0.7152095550131979,4,-0.9270980698766359,0,0,1,0.07922185455599637,1,1.4095061504517514,-0.709156248337072,2023,4,2,38
4,-0.0681658073052359,0.7065369016276886,2,1.0322497354279838,0,3,1,0.7232521599623614,0,-0.7125542563113944,0.34749533601508875,2024,1,1,14
1,-1.4208704276527524,-1.4260827833336411,1,-0.9924096633867898,0,3,2,-1.2694124174138723,1,1.2065768765809588,-1.1921692744468626,2023,10,1,84
2,0.179250285876762,-0.0043363266927547,3,-1.5149024114680216,0,0,1,-0.8224205730129143,1,1.0906172915119345,0.11920992143250463,2024,7,1,28
2,-1.5640008125345586,-0.7152095550131979,3,0.7710033613873678,0,0,2,-1.5597482415808497,1,-0.08637249693866282,-1.1780288834132655,2024,1,6,68
3,-1.5418138531176722,0.7065369016276886,2,1.0975613289381376,1,3,2,-0.35384501026860776,0,-0.7125542563113944,-1.0601922914666249,2023,5,5,22
4,-0.0036346508939765257,-1.4260827833336411,2,1.0322497354279838,0,1,1,0.7385696374963505,0,-0.7125542563113944,-0.8537191822018231,2023,8,4,2
0,1.5050085990460407,-0.7152095550131979,2,-0.8617864763664819,0,0,1,0.5380499315968551,0,-0.7125542563113944,0.2877914627621241,2023,12,5,70
2,-0.0038446221187420195,1.4174101299481316,0,-1.2536560374274057,1,2,0,1.0532741759219468,1,-0.1501502687266262,0.8298397857166714,2023,7,4,32
0,-1.6683565112430052,1.4174101299481316,2,0.6403801743670599,0,1,1,0.9495330780781112,0,-0.7125542563113944,-1.1576707317833355,2023,12,1,23
1,-1.4637045575049115,0.7065369016276886,4,0.8363149548975217,0,0,2,-0.9261616708567504,1,-0.1849381442473335,-0.9855791643106243,2023,7,2,24
1,0.12003840049289469,0.7065369016276886,2,0.9016265484076758,0,2,0,-0.017556753499662816,0,-0.7125542563113944,0.5272755321821905,2023,10,2,8
0,0.9473950164771652,-1.4260827833336411,2,0.1831990197959819,1,0,1,-1.1037051604552617,0,-0.7125542563113944,-0.6266037763336026,2023,11,6,40
0,0.5378111473679568,-1.4260827833336411,0,0.5097569873467518,0,0,0,-0.8293830628010912,1,0.36007190557708096,-0.7244165048544171,2023,11,2,100
1,-1.4598550850508776,-0.7152095550131979,2,0.9016265484076758,1,0,0,-0.8648917607207934,0,-0.7125542563113944,-1.1282867986425986,2023,6,2,81
4,0.5981428792839065,-0.0043363266927547,2,0.8363149548975217,0,0,1,-1.1127563971798917,0,-0.7125542563113944,0.41931715666682146,2024,7,2,8
3,-1.0728081273998316,0.7065369016276886,2,0.9669381419178298,1,3,1,-0.6957032588680944,0,-0.7125542563113944,-0.6121792403265174,2024,7,6,38
0,-1.189692109185952,-1.4260827833336411,2,-0.6658516958360199,1,3,2,-0.09692913708487946,0,-0.7125542563113944,-1.136961577539096,2024,2,4,32
0,-1.2886585464587512,-0.0043363266927547,1,-0.14335894775478802,1,1,0,1.5517884447554144,1,0.0817689014114225,-0.9324440542683022,2024,8,1,11
1,-0.03142084297127584,1.4174101299481316,2,1.6853656705295237,1,1,1,-1.5040483232754343,0,-0.7125542563113944,0.796912397612433,2024,8,1,36
4,-0.9056010420782495,-0.7152095550131979,2,0.05257583277567394,1,2,1,0.8360444945308273,0,-0.7125542563113944,-0.8635639698126842,2024,3,2,39
4,-1.161066032209591,-1.4260827833336411,2,0.7710033613873678,1,3,2,0.8645907026623524,0,-0.7125542563113944,-1.1301253837651704,2024,11,0,64
4,-0.9912693017825679,-1.4260827833336411,2,-1.0577212568969439,0,0,1,0.4558925520963676,0,-0.7125542563113944,-1.0895762246073617,2023,12,3,28
1,-1.3768464608602553,1.4174101299481316,2,1.1628729224482917,0,1,0,0.6209035600761603,0,-0.7125542563113944,-0.8095931392601023,2024,10,2,10
2,-0.606881979645218,0.7065369016276886,2,-1.2536560374274057,0,2,0,-1.039650254404034,0,-0.7125542563113944,-0.16710792538252467,2024,7,6,20
3,0.13991567643736091,0.7065369016276886,2,-0.404605321795404,0,1,2,-0.8224205730129143,0,-0.7125542563113944,0.5462631021752947,2023,3,2,61
2,0.5681869845506974,-1.4260827833336411,3,-0.5352285088157119,1,0,0,-0.1463628145809356,1,0.6325769304892882,-0.7171624508253615,2024,2,1,84
3,-0.2101763456549596,-0.0043363266927547,0,-0.07804735424463403,0,1,0,0.30968026654465247,1,0.3194860508029224,-0.15978701371264825,2023,9,2,12
0,-0.18616963562343897,-0.0043363266927547,2,-0.273982134775096,0,2,2,-0.3308687939676241,0,-0.7125542563113944,-0.14258788561150015,2024,1,0,79
0,0.8898629008914218,-0.0043363266927547,2,-1.6455255984883297,1,3,2,0.2560690951756902,0,-0.7125542563113944,0.628314141872608,2023,2,6,86
3,-0.3621955123851715,1.4174101299481316,3,-0.6658516958360199,0,0,0,0.3528477032313492,1,2.3081929347366903,0.40195088446362154,2024,9,0,6
1,0.6938897577769682,-0.7152095550131979,3,-0.273982134775096,0,1,1,-0.3308687939676241,1,-0.59659467124237,-0.0996151369739381,2023,6,1,56
1,-1.5098982269533183,0.7065369016276886,2,-0.404605321795404,1,2,2,-0.4199886632562884,0,-0.7125542563113944,-1.0297052072523452,2024,12,3,12
0,0.9042809249919852,-0.7152095550131979,4,-0.5352285088157119,0,1,1,-1.5555707477079437,1,-0.15594824798007745,0.000871897179707865,2024,3,5,85
2,-0.14186570719792152,-0.0043363266927547,4,-0.9270980698766359,0,2,2,-0.775771891432129,1,-0.2429179367818457,-0.11084722063183071,2024,10,5,48
1,-1.3354121391731995,0.7065369016276886,0,-0.600540102325866,1,2,2,-0.3204250592853585,1,-0.4284532728922847,-0.863029108686118,2024,3,0,72
4,1.0843662454325174,-0.7152095550131979,2,-0.6658516958360199,0,3,0,1.2572751267155304,0,-0.7125542563113944,0.08688425209565306,2023,10,0,16
1,0.1651822138174745,1.4174101299481316,2,-1.6455255984883297,0,0,1,-1.039650254404034,0,-0.7125542563113944,1.0316662889444288,2024,6,5,85
4,-1.3055262348482453,-0.0043363266927547,2,-0.404605321795404,0,0,1,0.448233813329373,0,-0.7125542563113944,-0.9445285728466599,2024,7,4,2
2,0.3964305226925296,0.7065369016276886,0,0.31382220681628986,0,3,2,0.8806044291751596,1,1.5892435073087392,0.7912963557834866,2024,7,6,75
0,1.2866385252899353,-0.0043363266927547,2,0.5097569873467518,0,1,1,-0.28073886749275007,0,-0.7125542563113944,0.9125761162323978,2023,10,5,25
1,-1.068678693312777,-1.4260827833336411,2,1.2281845159584457,1,2,0,-0.7103244874232659,0,-0.7125542563113944,-1.10806236229431,2024,9,4,42
0,-1.0524409185975794,-0.0043363266927547,3,1.6200540770193697,1,2,0,-0.021734247372568877,1,-0.5038270031871505,-0.76321065094068,2024,2,0,74
3,1.723168701577381,1.4174101299481316,2,-0.8617864763664819,1,2,0,1.5580546855647734,0,-0.7125542563113944,2.891980144782884,2023,3,5,36
0,-0.14333550577128,-1.4260827833336411,2,1.4241192964889076,0,2,0,1.2551863797790779,0,-0.7125542563113944,-0.8870811449713969,2023,12,3,51
1,-1.068188760454991,-1.4260827833336411,3,0.31382220681628986,0,2,2,-1.258272433752789,1,-0.5096249824406017,-1.1079453614228736,2023,6,1,75
2,-0.7794783264024475,-0.7152095550131979,0,0.44444539383659787,0,1,0,-0.823116821991732,1,0.6847587437703492,-0.8033252354331534,2024,7,0,63
1,1.7085407062520521,-1.4260827833336411,1,-0.8617864763664819,1,2,0,0.025610683187034137,1,-0.057382600671406735,-0.4448345653520824,2024,7,1,46
3,-0.5532693269217639,0.7065369016276886,0,1.6200540770193697,0,2,2,0.5937498499022708,1,1.1370011255395442,-0.11589497251380027,2023,4,6,3
0,-1.6556182569405657,1.4174101299481316,3,-0.33929372828524995,1,0,0,-1.2332074705153522,1,0.9398698309222028,-1.142460618496606,2023,2,0,32
1,0.3526865175330533,-1.4260827833336411,1,-0.8617864763664819,1,3,0,-0.024519243287839585,1,0.5572032001944224,-0.7686261198471639,2024,6,0,63
3,1.273970261395751,-0.7152095550131979,0,1.2281845159584457,0,3,1,-1.0459164952133932,1,2.603889876662702,0.17744292658741176,2023,5,5,28
0,1.278309666707571,0.7065369016276886,2,1.2934961094685997,1,1,2,0.940481841353481,0,-0.7125542563113944,1.6337026301254287,2023,10,2,79
0,-0.969292313590447,1.4174101299481316,2,0.5750685808569058,0,0,0,-0.44017988364200145,0,-0.7125542563113944,-0.322953086135784,2024,5,4,63
2,-0.1821801823528948,0.7065369016276886,2,-0.208670541264942,0,2,1,-1.6377281272084312,0,-0.7125542563113944,0.23858423911802343,2024,1,3,59
3,-0.35708621258254475,-0.7152095550131979,2,-1.6455255984883297,1,3,0,-1.6934280455138464,0,-0.7125542563113944,-0.6015823042564223,2023,2,5,3
3,1.7055311186970803,-0.0043363266927547,2,-0.600540102325866,0,2,2,0.18296295239983257,0,-0.7125542563113944,1.212683351466715,2024,8,0,24
0,1.5418935441965114,-0.7152095550131979,0,-0.9924096633867898,0,1,0,-0.3190325613277232,1,-0.515422961694053,0.30540845111840215,2023,11,5,4
0,1.411361432800634,-1.4260827833336411,2,1.5547424835092156,0,0,0,-1.5437345150680428,0,-0.7125542563113944,-0.5158039510833501,2023,7,0,81
0,-0.09693186509810739,-0.7152095550131979,0,0.05257583277567394,1,0,2,-1.10718640534935,1,0.03538506738381275,-0.47732737879098586,2024,6,0,53
2,-0.5317122811791739,-1.4260827833336411,3,0.7710033613873678,1,3,0,-0.2814351164715679,1,-0.6081906297492724,-0.9798294072000365,2023,12,4,74
2,-0.676382455042594,-0.0043363266927547,4,-0.012735760734480045,0,1,0,1.4765935550431037,1,1.026839519723971,-0.4937910728431053,2023,9,6,60
0,0.22796361002235463,1.4174101299481316,2,-0.6658516958360199,1,3,1,-0.9191991810685735,0,-0.7125542563113944,1.1066304187147382,2024,10,0,53
2,-0.9723019011454188,-0.0043363266927547,2,-1.5802140049781757,0,0,1,1.0609329146889415,0,-0.7125542563113944,-0.7057966518858273,2023,3,1,69
2,-1.7245588090719004,0.7065369016276886,1,-1.1883444439172517,0,2,2,-1.7358992332217258,1,2.319788893243593,-1.234757591649705,2024,7,3,14
4,1.5517621917604891,0.7065369016276886,2,-0.600540102325866,0,0,0,1.4417811061022192,0,-0.7125542563113944,1.8949154328122515,2023,5,4,59
3,-1.2866988150276066,-0.0043363266927547,2,0.5750685808569058,1,3,1,0.9258606127983094,0,-0.7125542563113944,-0.9310400438110656,2023,12,0,91
4,0.37529341939947075,-0.0043363266927547,2,0.6403801743670599,0,0,2,1.6074883630608294,0,-0.7125542563113944,0.2596611103867772,2024,12,6,63
4,-1.0413824340932638,-0.0043363266927547,2,-0.404605321795404,0,3,0,1.7342056772056493,0,-0.7125542563113944,-0.7552880205034164,2023,6,6,36
1,-1.2514936396752603,-1.4260827833336411,1,0.44444539383659787,0,1,1,0.6320435437372436,1,-0.6835643600441382,-1.1517204017502851,2023,4,5,5
4,0.6819213979653356,-0.7152095550131979,3,0.5097569873467518,0,1,0,0.9481405801204755,1,0.39485978109778824,-0.1053314652641155,2024,12,4,35
1,1.456645226941724,-1.4260827833336411,2,0.9016265484076758,0,0,2,-0.8112805893518312,0,-0.7125542563113944,-0.5049897276805874,2023,5,5,91
2,-0.4536029855664131,-0.0043363266927547,2,0.44444539383659787,1,3,2,1.0456154371549524,0,-0.7125542563113944,-0.3341851697936764,2024,11,2,81
3,0.3839722300231109,-0.7152095550131979,1,0.3791338003264439,0,2,2,0.7657233476702405,1,2.227021225188373,-0.247637953751165,2023,5,1,90
0,1.3582387129349662,-0.7152095550131979,1,0.3791338003264439,1,0,0,-0.7096282384444481,1,0.41805169811159315,0.21769122636152685,2024,9,4,31
3,-1.002607747919904,-0.0043363266927547,2,0.5097569873467518,1,0,2,0.3542402011889845,0,-0.7125542563113944,-0.7275086707423786,2023,8,0,41
3,-0.43505552737879516,1.4174101299481316,2,-1.5149024114680216,0,2,1,-0.5404397365917492,0,-0.7125542563113944,0.31495237934556986,2023,3,4,73
2,-0.17224154438066186,0.7065369016276886,2,-0.9270980698766359,0,1,1,0.07434811170427251,0,-0.7125542563113944,0.24807802411457539,2024,7,6,22
1,0.09246217964036087,-1.4260827833336411,3,0.1831990197959819,1,1,2,1.2189814328805577,1,0.28469817528221514,-0.8307702969900873,2024,3,2,84
3,-0.9988982562823804,0.7065369016276886,2,1.4241192964889076,1,1,1,-0.5139822753966768,0,-0.7125542563113944,-0.5415775716197642,2023,7,2,85
2,0.9134496684734115,0.7065369016276886,1,0.6403801743670599,1,1,2,1.4821635468736452,1,2.198031328921117,1.2851737485266554,2024,9,6,50
2,-0.7544217602470994,0.7065369016276886,4,1.4241192964889076,1,1,1,1.714710705798754,1,2.835809046800751,-0.3080438322327479,2024,11,6,73
0,1.2049597188561612,-0.7152095550131979,2,-0.6658516958360199,1,0,1,-0.9421753973695571,0,-0.7125542563113944,0.1444821096627627,2023,8,1,1
4,-0.3684946491281361,0.7065369016276886,2,1.4241192964889076,0,0,0,0.5777361233894636,0,-0.7125542563113944,0.06060919925308291,2024,7,3,51
0,1.1344093873349579,-1.4260827833336411,4,-1.6455255984883297,0,1,1,0.7246446579199965,1,0.32528403005637363,-0.5819428722653156,2023,9,1,44
4,-1.1493776340309787,-1.4260827833336411,2,0.5097569873467518,1,0,0,0.7615458537973342,0,-0.7125542563113944,-1.1273340772609024,2024,3,1,49
2,0.3539463448816463,1.4174101299481316,0,-0.9924096633867898,0,2,1,0.06529687497964258,1,0.1861325279735444,1.2570601105615138,2024,10,4,55
2,-1.0460018010381047,-0.7152095550131979,3,0.05257583277567394,0,0,2,0.20245792380672775,1,1.9777081172899709,-0.9306221835559357,2024,9,0,43
4,1.178013411677924,-1.4260827833336411,2,0.3791338003264439,0,1,2,-0.2877013572809271,0,-0.7125542563113944,-0.5715297947074777,2023,11,4,76
2,0.6218696276824067,1.4174101299481316,2,1.0322497354279838,1,0,2,-0.9936978218020663,0,-0.7125542563113944,1.5769739218889895,2024,2,5,88
0,-0.27190788573601243,-1.4260827833336411,2,-0.9924096633867898,0,1,0,1.5859046447174814,0,-0.7125542563113944,-0.9177855165183443,2024,10,3,19
3,-0.8179730509427866,1.4174101299481316,4,0.05257583277567394,0,0,0,0.4990599887830643,1,2.041485889077934,-0.1422703118176015,2023,3,4,84
0,0.7096375996343797,-0.0043363266927547,2,-0.8617864763664819,1,3,1,0.07017061783136644,0,-0.7125542563113944,0.4991953230374591,2023,4,2,61
2,-0.056827361167899625,1.4174101299481316,2,-1.0577212568969439,0,1,1,-0.6936145119316414,0,-0.7125542563113944,0.7665757430899999,2024,11,3,37
2,1.596626043452048,-1.4260827833336411,1,1.4241192964889076,0,0,0,-0.4339136428326422,1,1.8327586359536903,-0.47156090727019284,2023,7,5,10
4,0.00217455299120201,-1.4260827833336411,2,-0.012735760734480045,1,1,1,0.017951944420039567,0,-0.7125542563113944,-0.8523318861547917,2024,8,6,36
3,0.4639012762505057,1.4174101299481316,0,-1.3842792244477138,1,0,1,-1.6154481598862651,1,-0.4052613558784798,1.3883518027233381,2023,6,4,9
0,-1.157286550163812,0.7065369016276886,2,-0.273982134775096,0,0,0,-1.3613172826178075,0,-0.7125542563113944,-0.6928764127972099,2024,7,4,58
4,-1.0380928849052713,0.7065369016276886,2,-0.208670541264942,1,1,2,0.2720828216884969,0,-0.7125542563113944,-0.5790178504794061,2023,4,0,16
0,-1.426749621946186,-0.0043363266927547,1,-1.1883444439172517,1,2,2,-0.6302558548592314,1,2.772031275012788,-1.0313766482728648,2023,2,3,20
4,1.5365742731691192,-0.7152095550131979,2,-0.07804735424463403,1,1,1,-1.5555707477079437,0,-0.7125542563113944,0.30286786076721217,2023,7,5,49
0,-0.2590996410253179,-1.4260827833336411,4,1.4241192964889076,0,0,1,1.2927838246352332,1,-0.03998866291105308,-0.9147267794507932,2023,4,5,57
1,-1.1803133944797606,-0.7152095550131979,0,1.0975613289381376,1,3,1,-0.13522283091985254,1,1.235566772848215,-0.9947720899234828,2023,7,0,52
0,0.8081840944576476,-1.4260827833336411,2,0.8363149548975217,0,0,0,-1.5604444905596675,0,-0.7125542563113944,-0.6598487382317401,2024,6,3,36
3,1.6054448348921984,-1.4260827833336411,3,-1.4495908179578678,0,0,0,-1.1677600665064893,1,0.7717284325721175,-0.469454891584338,2023,3,0,94
4,-1.337301880196089,0.7065369016276886,2,-0.33929372828524995,0,0,1,0.16277173201411932,0,-0.7125542563113944,-0.8648342649882794,2023,8,3,57
1,-0.9785310474801283,1.4174101299481316,3,0.8363149548975217,1,0,1,0.08339934842890268,1,0.6673648060099955,-0.33398459687121423,2024,7,4,72
4,1.3592885690587935,1.4174101299481316,4,-0.600540102325866,1,3,1,1.0985303595450973,1,-0.5038270031871505,2.4574890514987815,2024,4,1,13
4,-1.6703162426741498,1.4174101299481316,4,0.5750685808569058,1,0,1,0.3312639848880008,1,2.1168596193728,-1.160010749212063,2023,1,4,23
1,1.2892281703953763,1.4174101299481316,0,-0.46991691530555796,0,0,0,0.36538018485006757,1,0.09916283917177615,2.373833428421769,2023,5,6,62
3,-0.09056273794688767,0.7065369016276886,1,1.6853656705295237,0,1,1,-0.3044113327725516,1,-0.1733421857404311,0.32610089095243633,2024,2,3,12
0,1.584097760374374,1.4174101299481316,2,-0.8617864763664819,1,2,1,-0.9672403606069941,0,-0.7125542563113944,2.7259224793942494,2024,6,3,25
0,1.6906231617387308,-0.0043363266927547,2,-1.3842792244477138,1,0,1,0.12447803817914647,0,-0.7125542563113944,1.2020028433455938,2024,10,2,44
4,-1.1185118639904523,0.7065369016276886,0,-0.6658516958360199,0,3,1,0.3082877685870171,1,1.873344490727849,-0.6558372797824927,2024,5,4,33
4,-1.3055262348482453,0.7065369016276886,2,0.5097569873467518,1,2,0,-1.3237198377616521,0,-0.7125542563113944,-0.834480896055641,2023,2,1,89
2,0.6417469036268726,-0.0043363266927547,4,-1.6455255984883297,0,2,0,1.3839924408603503,1,0.3774658433374346,0.45055638934033526,2024,2,3,92
0,-0.7211763163258975,-0.0043363266927547,2,-1.1883444439172517,0,3,0,-1.6258918945685303,0,-0.7125542563113944,-0.5258827404370839,2024,9,0,17
1,-1.3155348632287336,1.4174101299481316,2,-1.6455255984883297,0,3,2,1.1089740942273625,0,-0.7125542563113944,-0.7363840225613384,2024,8,2,62
4,-1.5999058919694567,-1.4260827833336411,3,-1.1883444439172517,0,1,1,-0.4568898591336262,1,0.760132474065215,-1.2349247357517572,2024,2,2,53
0,0.5709866008809037,-1.4260827833336411,2,1.4894308899990616,1,0,1,-0.134526581941035,0,-0.7125542563113944,-0.7164938744171536,2024,6,0,72
3,-1.1104629670411086,-0.7152095550131979,2,-1.4495908179578678,1,1,0,0.6014085886692654,0,-0.7125542563113944,-0.9614101271539092,2024,1,6,90
0,0.8097238834392614,0.7065369016276886,2,1.4894308899990616,1,0,0,-1.1037051604552617,0,-0.7125542563113944,1.1860907248302461,2023,2,1,65
0,1.6757152047803812,-0.0043363266927547,0,-1.1230328504070979,1,3,2,0.3563289481254377,1,1.612435424322544,1.191322335224473,2023,8,3,43
4,-0.45696252516266084,1.4174101299481316,2,0.24851061330613589,0,0,1,-0.5439209814858377,0,-0.7125542563113944,0.28879432737443617,2024,3,3,1
2,-0.553339317330019,-0.7152095550131979,2,1.3588077029787538,0,2,1,0.9516218250145638,0,-0.7125542563113944,-0.6953167166871687,2023,9,0,2
0,1.4091217397364688,0.7065369016276886,1,1.6853656705295237,0,1,2,-1.4379046702877536,1,-0.5038270031871505,1.7586595608194833,2023,7,5,88
3,-0.867316288762676,-0.0043363266927547,2,0.7710033613873678,1,1,0,1.4828597958524627,0,-0.7125542563113944,-0.6305818059624397,2024,4,0,20
4,-0.19008909848572805,-0.0043363266927547,2,0.05257583277567394,1,3,1,0.784522070098318,0,-0.7125542563113944,-0.1453959065259734,2023,2,2,100
2,1.2482837815661068,-0.0043363266927547,3,0.5750685808569058,0,2,0,-0.17212402679719027,1,0.35427392632362975,0.8850976258550538,2024,1,5,39
0,-1.2165684259559344,1.4174101299481316,2,-0.273982134775096,1,1,0,-0.5258185080365775,0,-0.7125542563113944,-0.6182131424105937,2023,1,2,46
1,-0.8905531043033896,0.7065369016276886,4,1.2281845159584457,0,1,0,0.21986414827717005,1,0.48762744915300776,-0.43808194362918274,2024,1,4,51
3,-1.558961503140187,1.4174101299481316,0,0.8363149548975217,0,0,0,1.4013986653307926,1,0.54560724168752,-1.0270476160297188,2024,2,1,18
0,1.27138061629031,-1.4260827833336411,4,1.6853656705295237,0,3,1,1.6861644976672288,1,1.1254051670326417,-0.5492327714937446,2023,4,4,4
2,0.6721927312178682,-1.4260827833336411,2,0.5097569873467518,0,1,0,-0.854448026038528,0,-0.7125542563113944,-0.6923248372604383,2023,10,2,62
0,0.686890716951452,-1.4260827833336411,2,1.2281845159584457,1,3,1,1.1361278044012526,0,-0.7125542563113944,-0.6888148111173469,2024,6,1,49
2,-0.06648603750711195,-0.7152095550131979,0,-0.7311632893461739,0,2,1,-0.27516887566220866,1,1.5544556317880318,-0.46278584191246425,2024,3,6,82
0,1.4707832894092667,-1.4260827833336411,2,-1.6455255984883297,1,0,1,-0.7611506628769573,0,-0.7125542563113944,-0.5016134168191375,2024,11,5,19
1,-0.3885119058891124,1.4174101299481316,3,-0.7311632893461739,1,3,2,0.913328131179591,1,1.6414253205898002,0.37052779327785074,2024,7,1,19
0,0.6443365487323136,-0.0043363266927547,1,1.4894308899990616,1,1,0,1.4522248407844844,1,1.960314179529617,0.45241168887311195,2023,7,0,49
1,1.4524458024464142,-1.4260827833336411,2,-1.4495908179578678,0,3,1,1.6833795017519582,0,-0.7125542563113944,-0.5059925922928993,2023,7,2,88
2,1.202720025791996,0.7065369016276886,2,-0.46991691530555796,1,3,2,0.7183784171106375,0,-0.7125542563113944,1.5614963780389766,2023,1,6,73
4,-0.9640430329713098,-0.7152095550131979,2,1.3588077029787538,0,1,1,1.681290754815505,0,-0.7125542563113944,-0.8914770348553638,2023,1,2,51
1,-0.31467202517991655,1.4174101299481316,1,-1.6455255984883297,1,0,0,1.1611927676386893,1,1.2703546483689223,0.45869630711026615,2023,2,4,14
4,0.26218891965912877,-0.0043363266927547,2,-0.9924096633867898,1,1,1,-1.1030089114764439,0,-0.7125542563113944,0.17862964971198084,2023,12,2,22
3,-1.3556393671589413,0.7065369016276886,4,1.6853656705295237,0,3,1,0.14118801367077097,1,-0.21972601976804082,-0.882350966883326,2024,11,4,79
3,1.0040872471638462,1.4174101299481316,2,0.5750685808569058,0,0,2,-0.10806912074596253,0,-0.7125542563113944,2.0333608925419004,2023,8,6,38
1,-0.5366816001652904,1.4174101299481316,3,0.1831990197959819,1,2,2,-1.0695889604931947,1,-0.3820694388646749,0.19360576125583764,2023,8,0,13
1,1.6563978521019562,1.4174101299481316,2,-1.1230328504070979,0,2,1,1.6854682486884114,0,-0.7125542563113944,2.8122524081040927,2023,4,0,23
0,-0.1255579420744687,1.4174101299481316,2,0.7056917678772138,1,3,2,-0.7771643893897643,0,-0.7125542563113944,0.6845079889824814,2023,7,4,84
4,1.0416720963968682,0.7065369016276886,0,-0.7311632893461739,0,1,1,-1.6217144006956243,1,0.017991129623459095,1.407656946510341,2024,7,1,19
1,1.341790966995003,-0.7152095550131979,4,-1.5802140049781757,1,0,0,-0.7500106792158743,1,-0.5734027542285651,0.20983545356508407,2023,7,2,33
3,0.6537852538467602,-0.7152095550131979,2,0.9669381419178298,0,3,1,0.9230756168830387,0,-0.7125542563113944,-0.11876985106909424,2023,2,4,18
3,-0.6920603064917501,0.7065369016276886,4,-1.0577212568969439,1,2,1,0.49209749899488775,1,-0.6255845675096261,-0.24847367426142486,2023,8,3,90
3,1.4593048624554201,-0.7152095550131979,3,0.7710033613873678,1,1,0,0.9488368290992931,1,1.473283922239715,0.2659624430341365,2023,1,2,67
3,-0.07089543322718712,0.7065369016276886,0,1.0975613289381376,1,1,1,0.9906117678283547,1,0.29629413378911756,0.34488788802307807,2024,5,0,31
1,-1.6015856617675808,-0.0043363266927547,2,-0.208670541264942,0,3,1,-1.2533986909010653,0,-0.7125542563113944,-1.156634438350613,2024,4,0,90
1,1.240654827066294,-0.7152095550131979,1,-1.5802140049781757,0,0,2,-0.6079758875370651,1,-0.39946337662502857,0.161530808072064,2023,11,2,8
0,-1.1437084109623106,-1.4260827833336411,4,-1.3189676309375598,0,0,2,1.2155001879864693,1,1.2239708143413124,-1.1259802100342813,2023,4,6,18
2,0.8874832270107466,1.4174101299481316,2,1.4241192964889076,0,1,2,1.4020949143096109,0,-0.7125542563113944,1.8941298555326074,2023,1,1,49
0,1.0476212810985572,-0.0043363266927547,2,1.6200540770193697,0,3,1,-1.3738497642365262,0,-0.7125542563113944,0.7413369836801521,2023,6,6,99
3,-0.6024025935168875,-1.4260827833336411,2,1.5547424835092156,1,2,2,0.38209016034169235,0,-0.7125542563113944,-0.9967109615072857,2024,11,0,17
4,0.08483322514054838,-1.4260827833336411,2,0.05257583277567394,1,2,2,-0.8843867321276889,0,-0.7125542563113944,-0.8325921677024538,2024,3,4,82
1,-1.2999270021878322,1.4174101299481316,2,0.24851061330613589,0,0,0,-1.105793907391715,0,-0.7125542563113944,-0.7177474551825433,2023,1,0,28
1,1.3648178113109515,0.7065369016276886,2,0.5097569873467518,0,3,1,0.9175056250524973,0,-0.7125542563113944,1.7163386741799243,2024,7,2,25
4,0.488117957506792,-0.0043363266927547,2,1.6200540770193697,0,3,1,-0.9212879280050265,0,-0.7125542563113944,0.3404919981391112,2024,12,3,20
0,1.277959714666295,0.7065369016276886,2,-1.4495908179578678,0,3,0,0.4071551235791292,0,-0.7125542563113944,1.6333683419213247,2023,10,4,40
0,1.0537104466167564,0.7065369016276886,2,-1.3842792244477138,0,3,1,0.33544147876090685,0,-0.7125542563113944,1.4191564607315168,2023,6,5,61
2,0.4165877602700162,0.7065369016276886,0,0.24851061330613589,1,2,0,0.16834172384466098,1,1.0384354782308736,0.8105513563398737,2024,9,6,24
